15	90	103.14999961853027
15	91	110.19999980926514
15	92	132.19999980926514
15	93	93.0
15	94	95.0
15	95	nan
15	96	30.0
15	97	55.0
15	98	40.0
15	99	32.36000061035156
15	100	26.200000762939453
15	101	31.020000457763672
15	102	36.290000915527344
15	103	46.2599983215332
15	104	51.13999938964844
15	105	45.15999984741211
15	106	40.16999816894531
15	107	48.459999084472656
15	108	37.869998931884766
15	109	40.869998931884766
15	110	51.0
15	111	42.0
15	112	35.0
15	113	54.329999923706055
15	114	48.510000228881836
15	115	37.81999969482422
15	116	32.93000030517578
15	117	37.89999961853027
15	118	37.84000015258789
15	119	37.9399995803833
15	120	nan
16	90	103.29000091552734
16	91	109.36999988555908
16	92	111.40999984741211
16	93	99.38000011444092
16	94	86.0
16	95	100.0
16	96	25.0
16	97	35.0
16	98	30.010000228881836
16	99	31.5
16	100	26.31999969482422
16	101	21.060001373291016
16	102	40.220001220703125
16	103	90.18000030517578
16	104	85.13999938964844
16	105	70.13000106811523
16	106	58.369998931884766
16	107	47.86000061035156
16	108	43.2599983215332
16	109	45.41999816894531
16	110	47.0
16	111	54.0
16	112	52.0
16	113	66.0
16	114	68.47999954223633
16	115	63.93000030517578
16	116	47.829999923706055
16	117	43.109999656677246
16	118	38.28999996185303
16	119	43.36999988555908
16	120	nan
17	90	98.44000053405762
17	91	103.54999923706055
17	92	106.57999992370605
17	93	99.0
17	94	98.0
17	95	113.0
17	96	nan
17	97	25.0
17	98	33.010000228881836
17	99	35.45000076293945
17	100	30.220001220703125
17	101	11.180000305175781
17	102	90.4900016784668
17	103	90.22999954223633
17	104	75.18000030517578
17	105	60.20000076293945
17	106	54.279998779296875
17	107	47.81999969482422
17	108	48.22999954223633
17	109	52.04999923706055
17	110	52.0
17	111	52.0
17	112	61.0
17	113	66.0
17	114	48.68000030517578
17	115	43.5
17	116	48.44999980926514
17	117	48.27999973297119
17	118	38.06999969482422
17	119	48.27999973297119
17	120	nan
18	90	96.68000030517578
18	91	83.75
18	92	100.72999954223633
18	93	99.64999961853027
18	94	103.0
18	95	nan
18	96	10.020000457763672
18	97	23.040000915527344
18	98	37.220001220703125
18	99	30.689998626708984
18	100	19.259998321533203
18	101	9.34000015258789
18	102	83.4900016784668
18	103	90.22999954223633
18	104	45.189998626708984
18	105	41.220001220703125
18	106	43.779998779296875
18	107	45.369998931884766
18	108	42.04999923706055
18	109	43.04999923706055
18	110	54.579999923706055
18	111	70.0
18	112	73.0
18	113	70.5
18	114	52.790000915527344
18	115	42.89999961853027
18	116	47.81999969482422
18	117	48.13000011444092
18	118	43.14999961853027
18	119	38.25
18	120	49.0
19	90	104.97999954223633
19	91	95.0
19	92	102.0
19	93	112.0
19	94	113.0
19	95	nan
19	96	20.099998474121094
19	97	30.259998321533203
19	98	36.650001525878906
19	99	31.799999237060547
19	100	18.479999542236328
19	101	33.43000030517578
19	102	38.540000915527344
19	103	nan
19	104	35.439998626708984
19	105	36.63999938964844
19	106	45.560001373291016
19	107	46.20000076293945
19	108	51.970001220703125
19	109	42.56999969482422
19	110	43.31999969482422
19	111	60.28000068664551
19	112	70.76000022888184
19	113	69.5
19	114	57.94000053405762
19	115	53.11000061035156
19	116	61.72999954223633
19	117	51.9399995803833
19	118	37.170000076293945
19	119	41.10000038146973
19	120	58.0
20	90	107.0
20	91	117.0
20	92	102.0
20	93	105.0
20	94	nan
20	95	nan
20	96	nan
20	97	35.58000183105469
20	98	39.72999954223633
20	99	29.939998626708984
20	100	18.669998168945312
20	101	27.59000015258789
20	102	33.790000915527344
20	103	33.95000076293945
20	104	41.099998474121094
20	105	36.33000183105469
20	106	45.29999923706055
20	107	51.41999816894531
20	108	52.25
20	109	42.81999969482422
20	110	43.27000045776367
20	111	43.31999969482422
20	112	54.5
20	113	56.03000068664551
20	114	56.760000228881836
20	115	50.96999931335449
20	116	97.5
20	117	105.40999984741211
20	118	37.9399995803833
20	119	42.84000015258789
20	120	57.390000343322754
21	90	98.0
21	91	102.0
21	92	102.0
21	93	109.0
21	94	nan
21	95	nan
21	96	0.2700004577636719
21	97	40.79999923706055
21	98	44.099998474121094
21	99	38.83000183105469
21	100	33.90999984741211
21	101	18.68000030517578
21	102	33.869998931884766
21	103	43.77000045776367
21	104	49.349998474121094
21	105	46.36000061035156
21	106	55.20000076293945
21	107	63.0
21	108	52.54999923706055
21	109	47.54999923706055
21	110	44.54999923706055
21	111	44.04999923706055
21	112	56.84000015258789
21	113	53.3799991607666
21	114	49.040000915527344
21	115	49.02000045776367
21	116	49.0
21	117	53.0
21	118	42.0
21	119	41.21000003814697
21	120	62.890000343322754
22	90	114.0
22	91	104.0
22	92	99.0
22	93	nan
22	94	nan
22	95	nan
22	96	20.15999984741211
22	97	30.65999984741211
22	98	30.060001373291016
22	99	39.88999938964844
22	100	39.20000076293945
22	101	35.40999984741211
22	102	50.420000076293945
22	103	47.029998779296875
22	104	44.349998474121094
22	105	50.38999938964844
22	106	55.209999084472656
22	107	54.38999938964844
22	108	52.25
22	109	55.52000045776367
22	110	61.02000045776367
22	111	75.03000068664551
22	112	75.04000091552734
22	113	66.35000038146973
22	114	57.010000228881836
22	115	52.0
22	116	57.03000068664551
22	117	57.0
22	118	48.0
22	119	53.96999931335449
22	120	74.59000015258789
23	90	89.0099983215332
23	91	73.0
23	92	95.0099983215332
23	93	nan
23	94	nan
23	95	nan
23	96	10.130001068115234
23	97	20.740001678466797
23	98	31.849998474121094
23	99	37.5
23	100	37.86000061035156
23	101	25.0
23	102	34.25
23	103	141.52000045776367
23	104	43.779998779296875
23	105	44.38999938964844
23	106	39.09000015258789
23	107	45.790000915527344
23	108	58.959999084472656
23	109	59.93000030517578
23	110	65.13999938964844
23	111	70.20999908447266
23	112	75.29000091552734
23	113	75.11000061035156
23	114	80.07999992370605
23	115	55.11000061035156
23	116	50.0
23	117	51.010000228881836
23	118	46.0
23	119	46.0
23	120	53.79999923706055
24	90	80.86000061035156
24	91	91.0099983215332
24	92	101.06000137329102
24	93	106.41999816894531
24	94	nan
24	95	nan
24	96	-0.7599983215332031
24	97	21.650001525878906
24	98	33.71999931335449
24	99	23.18000030517578
24	100	22.330001831054688
24	101	31.759998321533203
24	102	nan
24	103	nan
24	104	143.38000106811523
24	105	90.36999893188477
24	106	53.18000030517578
24	107	53.290000915527344
24	108	74.07999992370605
24	109	63.760000228881836
24	110	64.18000030517578
24	111	64.18000030517578
24	112	69.20000076293945
24	113	53.68000030517578
24	114	49.80999946594238
24	115	54.93000030517578
24	116	54.79999923706055
24	117	45.1200008392334
24	118	50.010000228881836
24	119	44.0
24	120	41.36000061035156
25	90	85.25
25	91	107.3499984741211
25	92	106.11000061035156
25	93	101.11000061035156
25	94	nan
25	95	nan
25	96	nan
25	97	29.279998779296875
25	98	21.709999084472656
25	99	nan
25	100	nan
25	101	nan
25	102	nan
25	103	nan
25	104	nan
25	105	137.1599998474121
25	106	130.4900016784668
25	107	124.79000091552734
25	108	92.5999984741211
25	109	79.36000061035156
25	110	74.72000122070312
25	111	76.40999984741211
25	112	61.95000076293945
25	113	52.4900016784668
25	114	52.31999969482422
25	115	47.40999984741211
25	116	48.31999969482422
25	117	84.3700008392334
25	118	44.84000015258789
25	119	40.56999969482422
25	120	32.83000183105469
26	90	83.20000076293945
26	91	109.86999893188477
26	92	104.54999923706055
26	93	109.4000015258789
26	94	94.65999984741211
26	95	nan
26	96	nan
26	97	nan
26	98	nan
26	99	nan
26	100	nan
26	101	nan
26	102	nan
26	103	nan
26	104	nan
26	105	nan
26	106	141.06999969482422
26	107	133.11999893188477
26	108	140.3499984741211
26	109	145.68999862670898
26	110	147.8400001525879
26	111	143.8400001525879
26	112	131.47999954223633
26	113	51.439998626708984
26	114	56.58000183105469
26	115	56.349998474121094
26	116	52.369998931884766
26	117	43.079999923706055
26	118	43.65999984741211
26	119	41.05999946594238
26	120	38.540000915527344
27	90	nan
27	91	119.41999816894531
27	92	113.22999954223633
27	93	nan
27	94	99.70000076293945
27	95	84.56000137329102
27	96	nan
27	97	nan
27	98	nan
27	99	nan
27	100	nan
27	101	nan
27	102	nan
27	103	nan
27	104	nan
27	105	nan
27	106	nan
27	107	nan
27	108	nan
27	109	140.3400001525879
27	110	90.54999923706055
27	111	146.2400016784668
27	112	36.52000045776367
27	113	50.20000076293945
27	114	56.400001525878906
27	115	61.369998931884766
27	116	56.310001373291016
27	117	46.939998626708984
27	118	47.4900016784668
27	119	38.540000915527344
27	120	43.579999923706055
28	90	nan
28	91	nan
28	92	nan
28	93	nan
28	94	nan
28	95	87.04999923706055
28	96	nan
28	97	nan
28	98	nan
28	99	nan
28	100	nan
28	101	nan
28	102	nan
28	103	nan
28	104	nan
28	105	nan
28	106	nan
28	107	nan
28	108	nan
28	109	nan
28	110	134.95000076293945
28	111	143.04000091552734
28	112	29.860000610351562
28	113	46.63999938964844
28	114	62.709999084472656
28	115	54.22999954223633
28	116	42.65999984741211
28	117	42.22999954223633
28	118	46.7599983215332
28	119	57.459999084472656
28	120	49.54999923706055
29	90	nan
29	91	nan
29	92	nan
29	93	nan
29	94	nan
29	95	nan
29	96	nan
29	97	nan
29	98	nan
29	99	nan
29	100	nan
29	101	nan
29	102	nan
29	103	nan
29	104	nan
29	105	nan
29	106	nan
29	107	nan
29	108	nan
29	109	154.79999923706055
29	110	nan
29	111	nan
29	112	31.270000457763672
29	113	43.64999961853027
29	114	56.90999984741211
29	115	58.86000061035156
29	116	49.10000038146973
29	117	42.540000915527344
29	118	47.20000076293945
29	119	56.939998626708984
29	120	59.829999923706055
30	90	nan
30	91	nan
30	92	nan
30	93	nan
30	94	nan
30	95	nan
30	96	nan
30	97	nan
30	98	nan
30	99	nan
30	100	nan
30	101	nan
30	102	nan
30	103	nan
30	104	nan
30	105	nan
30	106	nan
30	107	nan
30	108	nan
30	109	nan
30	110	nan
30	111	nan
30	112	37.150001525878906
30	113	43.03000068664551
30	114	148.44000053405762
30	115	53.739999771118164
30	116	48.6299991607666
30	117	48.05999946594238
30	118	52.72999954223633
30	119	48.27000045776367
30	120	53.459999084472656
